ID   type	latitude	longitude       D	P serviceTime earliestStartTimeToService latestStartTimeToService
48	d	39750124	30485116	0	0	0	0	7000
117	c	39749351	30491168	20	0	120	40	6664
121	c	39749195	30474898	8	0	100	518	6160
122	c	39749195	30476336	9	0	100	732	6722
16	c	39749308	30491449	13	0	120	605	5899
17	c	39749178	30489155	9	0	180	411	6697
18	c	39748798	30488982	11	0	120	510	6039
20	c	39749416	30489487	19	0	180	218	6783
21	c	39749471	30489002	20	0	180	554	6557
22E	c	39749475	30489244	16	0	180	340	6691
22B	c	39749472	30489346	9	0	180	235	6900
22C	c	39749469	30489109	7	0	180	627	6768
51	c	39749598	30481872	6	0	120	113	6077
52	c	39748937	30480167	16	0	120	831	6580
56	c	39749427	30476711	17	0	180	600	6112
60B/1	c	39749234	30474840	9	0	180	543	6753
60B/2	c	39749234	30474840	9	0	240	610	6652
60A/1	c	39749362	30474844	18	0	180	142	6626
60A/2	c	39749362	30474844	15	0	240	371	6329
61B	c	39749062	30476333	11	0	180	227	6336
61A/1	c	39749131	30476333	10	0	180	644	6160
66	c	39748210	30474900	0	17	180	642	6601
2	c	39751972	30492308	0	10	120	205	6056
43C	c	39752207	30479961	0	8	120	499	6968
5	c	39753051	30492640	0	13	120	571	6523
29	c	39753082	30485329	0	5	120	106	6734
38	c	39752887	30483711	0	18	120	412	6714
61A/2	c	39749131	30476333	0	11	240	656	6514
79	c	39747237	30473743	0	8	120	233	6614
120	c	39750087	30485560	0	20	120	217	6159
84	c	39746294	30476519	0	14	120	194	6989
46	c	39751358	30485299	0	19	180	396	6603
33	c	39751610	30487475	0	14	180	89	6028
74	c	39747131	30474621	0	7	120	405	6809
68	c	39747973	30474841	0	19	120	884	6609
82	c	39747101	30476045	0	10	120	578	6403
49	c	39751162	30483036	0	10	120	152	6652
36	c	39751436	30485759	0	15	180	19	5963
12	c	39751132	30491299	0	11	120	530	6781
19	c	39748356	30488971	0	16	120	160	6915
35	c	39752418	30485774	0	14	120	146	5827
cs1	cs	39744075	30469333	0	0	0	0	7000
cs2	cs	39748305	30477105	0	0	0	0	7000
cs3	cs	39746605	30474623	0	0	0	0	7000
cs4	cs	39753933	30484572	0	0	0	0	7000
cs5	cs	39751670	30480422	0	0	0	0	7000
cs6	cs	39751182	30487697	0	0	0	0	7000
cs7	cs	39752908	30489350	0	0	0	0	7000
cs8	cs	39750889	30492715	0	0	0	0	7000
cs9	cs	39750132	30474637	0	0	0	0	7000
cs10	cs	39749569	30482477	0	0	0	0	7000

V Average velocity of the EV /12.5 m/s (45 km/h)/
C Vehicle load capacity /350 kg/
Q Vehicle battery capacity /1 kWH (3000 kWsn)/
h(r) Energy consumption rate /1.0/
g Battery recharging rate /0.18/
