ID   type	latitude	longitude       D	P serviceTime earliestStartTimeToService latestStartTimeToService

48	d	39750124	30485116	0	0	0	0	14000
113	c	39753067	30493342	7	0	100	886	13146
114	c	39753050	30492420	7	0	120	108	13179
116	c	39753847	30488222	15	0	100	640	13874
119	c	39752968	30486318	17	0	120	867	13552
26	c	39753624	30489987	5	0	120	988	12882
27	c	39753097	30486867	7	0	120	167	13459
28	c	39753087	30485595	14	0	240	163	13492
29	c	39753082	30485329	5	0	120	472	13579
30	c	39753104	30484268	5	0	120	306	13350
31	c	39752950	30483109	7	0	120	445	13660
34	c	39752970	30487338	13	0	240	7	12899
38	c	39752887	30483711	18	0	120	383	12941
5	c	39753051	30492640	13	0	120	185	12881
120	c	39750087	30485560	20	0	120	342	13042
15	c	39750023	30491363	10	0	120	401	13219
152	c	39750142	30481110	17	0	180	950	13662
153	c	39750033	30481107	11	0	180	217	13107
50	c	39749712	30483948	7	0	120	572	13862
51	c	39749598	30481872	6	0	120	402	12846
57	c	39749750	30476333	6	0	180	68	13213
58/1	c	39749819	30476332	18	0	180	588	13449
58/2	c	39749819	30476332	17	0	240	719	13679
88	c	39743705	30469487	8	0	240	113	13578
83	c	39746378	30476496	11	0	120	372	13391
84	c	39746294	30476519	14	0	120	795	12973
85	c	39746346	30476281	7	0	120	563	12913
86	c	39746245	30476286	17	0	120	392	13270
87	c	39745797	30473663	13	0	120	44	13441
1	c	39752498	30490950	10	0	120	759	12959
115	c	39752371	30490191	8	0	180	736	13155
125	c	39752357	30493098	0	11	120	573	13805
2	c	39751972	30492308	0	10	120	12	12928
25	c	39752493	30488382	0	11	120	695	13198
3	c	39752214	30489639	0	8	120	745	13407
32	c	39752539	30488116	0	19	180	419	13155
35	c	39752418	30485774	0	14	120	75	13539
39	c	39752233	30483391	0	5	120	77	13857
4	c	39751816	30492367	0	15	120	460	13443
42B	c	39752379	30481190	0	11	120	485	13167
43C	c	39752207	30479961	0	8	120	110	13034
117	c	39749351	30491168	0	20	120	411	13046
121	c	39749195	30474898	0	8	100	914	13719
122	c	39749195	30476336	0	9	100	531	13866
16	c	39749308	30491449	0	13	120	133	13107
17	c	39749178	30489155	0	9	180	963	13541
18	c	39748798	30488982	0	11	120	702	13257
20	c	39749416	30489487	0	19	180	953	13231
21	c	39749471	30489002	0	20	180	431	13396
22E	c	39749475	30489244	0	16	180	757	13218
22B	c	39749472	30489346	0	9	180	390	12879
22C	c	39749469	30489109	0	7	180	66	13298
52	c	39748937	30480167	0	16	120	430	13684
56	c	39749427	30476711	0	17	180	800	12990
60B/1	c	39749234	30474840	0	9	180	649	13406
60B/2	c	39749234	30474840	0	9	240	857	13489
60A/1	c	39749362	30474844	0	18	180	869	13418
60A/2	c	39749362	30474844	0	15	240	4	13815
61B	c	39749062	30476333	0	11	180	350	13352
61A/1	c	39749131	30476333	0	10	180	68	13251
61A/2	c	39749131	30476333	0	11	240	112	13335
cs1	cs	39744075	30469333	0	0	0	0	14000
cs2	cs	39748305	30477105	0	0	0	0	14000
cs3	cs	39746605	30474623	0	0	0	0	14000
cs4	cs	39753933	30484572	0	0	0	0	14000
cs5	cs	39751670	30480422	0	0	0	0	14000
cs6	cs	39751182	30487697	0	0	0	0	14000
cs7	cs	39752908	30489350	0	0	0	0	14000
cs8	cs	39750889	30492715	0	0	0	0	14000
cs9	cs	39750132	30474637	0	0	0	0	14000
cs10	cs	39749569	30482477	0	0	0	0	14000


V Average velocity of the EV /12.5 m/s (45 km/h)/
C Vehicle load capacity /350 kg/
Q Vehicle battery capacity /1 kWH (3000 kWsn)/
h(r) Energy consumption rate /1.0/
g Battery recharging rate /0.18/
     
