ID   type	latitude	longitude       D	P serviceTime earliestStartTimeToService latestStartTimeToService
48	d	39750124	30485116	0	0	0	0	5000
32	c	39752539	30488116	19	0	180	407	479
42A	c	39751097	30481668	11	0	240	257	303
114	c	39753050	30492420	7	0	120	1396	1468
62	c	39748424	30474837	11	0	120	785	867
36	c	39751436	30485759	15	0	180	1567	1647
49	c	39751162	30483036	10	0	120	276	320
6	c	39751267	30489180	15	0	180	294	373
50	c	39749712	30483948	7	0	120	1407	1483
69	c	39747988	30474900	17	0	180	893	949
42C	c	39751074	30480695	5	0	240	232	283
116	c	39753847	30488222	15	0	100	1382	1429
42B	c	39752379	30481190	11	0	120	861	905
11	c	39751078	30491364	20	0	120	891	977
61B	c	39749062	30476333	11	0	180	1577	1639
9	c	39751299	30491815	13	0	120	693	746
25	c	39752493	30488382	11	0	120	395	440
117	c	39749351	30491168	20	0	120	775	827
86	c	39746245	30476286	17	0	120	829	887
30	c	39753104	30484268	5	0	120	296	350
17	c	39749178	30489155	9	0	180	1649	1731
23	c	39750602	30490429	0	18	120	1183	1262
3	c	39752214	30489639	0	8	120	21	90
2	c	39751972	30492308	0	10	120	628	700
24	c	39750821	30488751	0	20	120	1523	1578
72	c	39747793	30474899	0	20	180	713	761
88	c	39743705	30469487	0	8	240	324	377
83	c	39746378	30476496	0	11	120	708	780
40	c	39751745	30482277	0	14	120	1478	1564
22E	c	39749475	30489244	0	16	180	1183	1262
55	c	39751013	30476982	0	9	120	1037	1102
76	c	39747376	30473919	0	5	120	286	367
70	c	39747980	30476323	0	8	120	1308	1394
122	c	39749195	30476336	0	9	100	1143	1227
54	c	39750416	30478088	0	8	120	649	729
66	c	39748210	30474900	0	17	180	1451	1501
20	c	39749416	30489487	0	19	180	291	358
47	c	39751337	30485070	0	15	180	1622	1705
22B	c	39749472	30489346	0	9	180	1227	1308
41	c	39751122	30481994	0	14	180	424	487
27	c	39753097	30486867	0	7	120	867	922
cs1	cs	39744075	30469333	0	0	0	0	5000
cs2	cs	39748305	30477105	0	0	0	0	5000
cs3	cs	39746605	30474623	0	0	0	0	5000
cs4	cs	39753933	30484572	0	0	0	0	5000
cs5	cs	39751670	30480422	0	0	0	0	5000
cs6	cs	39751182	30487697	0	0	0	0	5000
cs7	cs	39752908	30489350	0	0	0	0	5000
cs8	cs	39750889	30492715	0	0	0	0	5000
cs9	cs	39750132	30474637	0	0	0	0	5000
cs10	cs	39749569	30482477	0	0	0	0	5000

V Average velocity of the EV /12.5 m/s (45 km/h)/
C Vehicle load capacity /350 kg/
Q Vehicle battery capacity /1 kWH (3000 kWsn)/
h(r) Energy consumption rate /1.0/
g Battery recharging rate /0.18/
