ID   type	latitude	longitude       D	P serviceTime earliestStartTimeToService latestStartTimeToService
48	d	39750124	30485116	0	0	0	0	5000
20	c	39749416	30489487	19	0	180	849	898
75	c	39747236	30473853	11	0	120	893	949
115	c	39752371	30490191	8	0	180	829	887
29	c	39753082	30485329	5	0	120	578	645
7	c	39751035	30489245	5	0	120	85	165
83	c	39746378	30476496	11	0	120	785	867
26	c	39753624	30489987	5	0	120	762	841
30	c	39753104	30484268	5	0	120	1523	1578
22C	c	39749469	30489109	7	0	180	586	634
37B	c	39751355	30484827	15	0	180	1451	1501
62	c	39748424	30474837	11	0	120	649	729
82	c	39747101	30476045	10	0	120	891	977
10	c	39750316	30491958	19	0	120	257	303
66	c	39748210	30474900	17	0	180	781	852
36	c	39751436	30485759	15	0	180	861	905
122	c	39749195	30476336	9	0	100	1037	1102
87	c	39745797	30473663	13	0	120	286	367
114	c	39753050	30492420	7	0	120	1076	1158
152	c	39750142	30481110	17	0	180	1183	1262
67	c	39748182	30474837	20	0	120	424	487
86	c	39746245	30476286	17	0	120	713	761
54	c	39750416	30478088	8	0	120	416	495
49	c	39751162	30483036	10	0	120	166	221
8	c	39751388	30493135	8	0	120	999	1079
22B	c	39749472	30489346	9	0	180	372	450
13	c	39750779	30491320	12	0	120	653	739
52	c	39748937	30480167	16	0	120	933	984
6	c	39751267	30489180	15	0	180	1694	1770
53	c	39750733	30480165	14	0	120	503	558
33	c	39751610	30487475	14	0	180	1396	1468
17	c	39749178	30489155	9	0	180	853	929
119	c	39752968	30486318	17	0	120	448	493
123	c	39747098	30475236	11	0	120	1622	1668
51	c	39749598	30481872	6	0	120	752	823
79	c	39747237	30473743	8	0	120	1328	1413
61A/1	c	39749131	30476333	10	0	180	1155	1226
55	c	39751013	30476982	9	0	120	168	252
59	c	39750375	30474471	5	0	120	494	557
69	c	39747988	30474900	17	0	180	21	90
3	c	39752214	30489639	8	0	120	1622	1705
2	c	39751972	30492308	0	10	120	155	230
88	c	39743705	30469487	0	8	240	1362	1437
22D	c	39750718	30488967	0	18	240	1479	1532
57	c	39749750	30476333	0	6	180	334	391
60B/1	c	39749234	30474840	0	9	180	474	531
40	c	39751745	30482277	0	14	120	764	840
21	c	39749471	30489002	0	20	180	521	587
22A	c	39750725	30489306	0	20	240	1402	1476
71	c	39747743	30476326	0	17	120	100	151
18	c	39748798	30488982	0	11	120	1302	1377
1	c	39752498	30490950	0	10	120	1256	1304
47	c	39751337	30485070	0	15	180	395	440
60B/2	c	39749234	30474840	0	9	240	1175	1248
32	c	39752539	30488116	0	19	180	294	373
42A	c	39751097	30481668	0	11	240	689	768
58/2	c	39749819	30476332	0	17	240	684	735
77	c	39747091	30474708	0	18	120	34	78
12	c	39751132	30491299	0	11	120	1183	1262
41	c	39751122	30481994	0	14	180	1649	1731
31	c	39752950	30483109	0	7	120	1341	1393
60A/2	c	39749362	30474844	0	15	240	1567	1647
84	c	39746294	30476519	0	14	120	775	827
63	c	39748436	30474896	0	18	180	1138	1224
50	c	39749712	30483948	0	7	120	1536	1585
16	c	39749308	30491449	0	13	120	1577	1639
60A/1	c	39749362	30474844	0	18	180	65	112
22E	c	39749475	30489244	0	16	180	644	702
19	c	39748356	30488971	0	16	120	867	922
43A	c	39751072	30479930	0	10	180	468	548
85	c	39746346	30476281	0	7	120	407	479
117	c	39749351	30491168	0	20	120	1338	1401
25	c	39752493	30488382	0	11	120	1407	1483
24	c	39750821	30488751	0	20	120	1143	1227
37A	c	39751335	30484563	0	18	180	288	369
80	c	39747092	30474594	0	18	120	1308	1394
14	c	39750497	30491334	0	17	120	124	184
4	c	39751816	30492367	0	15	120	1203	1288
61B	c	39749062	30476333	0	11	180	324	377
70	c	39747980	30476323	0	8	120	953	1022
42C	c	39751074	30480695	0	5	240	705	781
cs1	cs	39744075	30469333	0	0	0	0	5000
cs2	cs	39748305	30477105	0	0	0	0	5000
cs3	cs	39746605	30474623	0	0	0	0	5000
cs4	cs	39753933	30484572	0	0	0	0	5000
cs5	cs	39751670	30480422	0	0	0	0	5000
cs6	cs	39751182	30487697	0	0	0	0	5000
cs7	cs	39752908	30489350	0	0	0	0	5000
cs8	cs	39750889	30492715	0	0	0	0	5000
cs9	cs	39750132	30474637	0	0	0	0	5000
cs10	cs	39749569	30482477	0	0	0	0	5000

V Average velocity of the EV /12.5 m/s (45 km/h)/
C Vehicle load capacity /350 kg/
Q Vehicle battery capacity /1 kWH (3000 kWsn)/
h(r) Energy consumption rate /1.0/
g Battery recharging rate /0.18/
