ID   type	latitude	longitude       D	P serviceTime earliestStartTimeToService latestStartTimeToService
48	d	39750124	30485116	0	0	0	0	7000
42A	c	39751097	30481668	11	0	240	148	6959
120	c	39750087	30485560	20	0	120	316	6150
12	c	39751132	30491299	11	0	120	627	6768
28	c	39753087	30485595	14	0	240	330	5922
6	c	39751267	30489180	15	0	180	691	6991
122	c	39749195	30476336	9	0	100	152	6652
121	c	39749195	30474898	8	0	100	409	6425
39	c	39752233	30483391	5	0	120	160	6915
17	c	39749178	30489155	9	0	180	684	5983
73	c	39747617	30474902	19	0	180	87	5881
42B	c	39752379	30481190	11	0	120	571	6523
74	c	39747131	30474621	7	0	120	322	5943
2	c	39751972	30492308	10	0	120	338	6399
11	c	39751078	30491364	20	0	120	648	6162
52	c	39748937	30480167	16	0	120	106	6734
125	c	39752357	30493098	11	0	120	311	6541
22B	c	39749472	30489346	9	0	180	23	5868
15	c	39750023	30491363	10	0	120	499	6968
5	c	39753051	30492640	13	0	120	732	6722
75	c	39747236	30473853	11	0	120	193	6146
20	c	39749416	30489487	19	0	180	530	6781
8	c	39751388	30493135	8	0	120	642	6601
154	c	39750448	30478030	19	0	240	412	6714
18	c	39748798	30488982	11	0	120	430	6523
7	c	39751035	30489245	5	0	120	633	6579
117	c	39749351	30491168	20	0	120	469	6093
37B	c	39751355	30484827	15	0	180	854	6797
87	c	39745797	30473663	13	0	120	656	6514
71	c	39747743	30476326	17	0	120	138	6035
43C	c	39752207	30479961	8	0	120	81	6301
1	c	39752498	30490950	10	0	120	146	5827
47	c	39751337	30485070	15	0	180	825	6980
14	c	39750497	30491334	17	0	120	720	6271
61A/1	c	39749131	30476333	10	0	180	510	6039
60B/1	c	39749234	30474840	9	0	180	302	6420
16	c	39749308	30491449	13	0	120	267	5944
42C	c	39751074	30480695	5	0	240	233	6614
116	c	39753847	30488222	15	0	100	65	6404
57	c	39749750	30476333	6	0	180	217	6159
70	c	39747980	30476323	8	0	120	543	6753
78	c	39747094	30474492	0	12	120	831	6580
13	c	39750779	30491320	0	12	120	840	6953
59	c	39750375	30474471	0	5	120	230	6431
60B/2	c	39749234	30474840	0	9	240	218	6783
26	c	39753624	30489987	0	5	120	769	6950
60A/2	c	39749362	30474844	0	15	240	591	6171
51	c	39749598	30481872	0	6	120	155	6908
43B	c	39751072	30479666	0	14	180	223	6085
23	c	39750602	30490429	0	18	120	616	6839
123	c	39747098	30475236	0	11	120	63	6449
86	c	39746245	30476286	0	17	120	235	6900
49	c	39751162	30483036	0	10	120	407	6213
113	c	39753067	30493342	0	7	100	709	5826
61A/2	c	39749131	30476333	0	11	240	610	6652
22E	c	39749475	30489244	0	16	180	205	6056
83	c	39746378	30476496	0	11	120	340	6691
34	c	39752970	30487338	0	13	240	719	6093
124	c	39747138	30471867	0	10	120	809	6986
35	c	39752418	30485774	0	14	120	746	6329
10	c	39750316	30491958	0	19	120	432	6149
29	c	39753082	30485329	0	5	120	657	5901
36	c	39751436	30485759	0	15	180	711	6865
41	c	39751122	30481994	0	14	180	21	5969
67	c	39748182	30474837	0	20	120	411	6697
68	c	39747973	30474841	0	19	120	54	6087
76	c	39747376	30473919	0	5	120	12	6735
27	c	39753097	30486867	0	7	120	706	6299
153	c	39750033	30481107	0	11	180	74	6515
80	c	39747092	30474594	0	18	120	293	6551
66	c	39748210	30474900	0	17	180	594	5975
77	c	39747091	30474708	0	18	120	19	5963
79	c	39747237	30473743	0	8	120	600	6112
33	c	39751610	30487475	0	14	180	146	6560
88	c	39743705	30469487	0	8	240	732	6070
22D	c	39750718	30488967	0	18	240	820	6280
56	c	39749427	30476711	0	17	180	624	6650
62	c	39748424	30474837	0	11	120	227	6336
9	c	39751299	30491815	0	13	120	884	6609
61B	c	39749062	30476333	0	11	180	572	6137
50	c	39749712	30483948	0	7	120	194	6989
cs1	cs	39744075	30469333	0	0	0	0	7000
cs2	cs	39748305	30477105	0	0	0	0	7000
cs3	cs	39746605	30474623	0	0	0	0	7000
cs4	cs	39753933	30484572	0	0	0	0	7000
cs5	cs	39751670	30480422	0	0	0	0	7000
cs6	cs	39751182	30487697	0	0	0	0	7000
cs7	cs	39752908	30489350	0	0	0	0	7000
cs8	cs	39750889	30492715	0	0	0	0	7000
cs9	cs	39750132	30474637	0	0	0	0	7000
cs10	cs	39749569	30482477	0	0	0	0	7000

V Average velocity of the EV /12.5 m/s (45 km/h)/
C Vehicle load capacity /350 kg/
Q Vehicle battery capacity /1 kWH (3000 kWsn)/
h(r) Energy consumption rate /1.0/
g Battery recharging rate /0.18/
