ID   type	latitude	longitude       D	P serviceTime earliestStartTimeToService latestStartTimeToService
48	d	39750124	30485116	0	0	0	0	5000
42A	c	39751097	30481668	11	0	240	1313	1374
124	c	39747138	30471867	10	0	120	100	151
76	c	39747376	30473919	5	0	120	1328	1413
46	c	39751358	30485299	19	0	180	1362	1437
60B/2	c	39749234	30474840	9	0	240	294	373
8	c	39751388	30493135	8	0	120	1479	1532
29	c	39753082	30485329	5	0	120	366	427
75	c	39747236	30473853	11	0	120	1183	1262
55	c	39751013	30476982	9	0	120	628	700
9	c	39751299	30491815	13	0	120	153	235
23	c	39750602	30490429	18	0	120	416	495
12	c	39751132	30491299	11	0	120	762	841
17	c	39749178	30489155	9	0	180	521	587
153	c	39750033	30481107	11	0	180	752	823
57	c	39749750	30476333	6	0	180	1158	1205
25	c	39752493	30488382	11	0	120	689	768
61A/2	c	39749131	30476333	11	0	240	1622	1668
61A/1	c	39749131	30476333	10	0	180	276	320
59	c	39750375	30474471	5	0	120	424	487
62	c	39748424	30474837	11	0	120	1183	1262
38	c	39752887	30483711	18	0	120	1694	1770
58/2	c	39749819	30476332	17	0	240	1155	1226
88	c	39743705	30469487	8	0	240	85	165
152	c	39750142	30481110	17	0	180	1338	1401
113	c	39753067	30493342	7	0	100	1396	1468
49	c	39751162	30483036	10	0	120	1649	1731
81	c	39747091	30474708	12	0	240	1175	1248
64	c	39748436	30476328	10	0	120	1567	1647
54	c	39750416	30478088	8	0	120	124	184
125	c	39752357	30493098	11	0	120	1213	1291
34	c	39752970	30487338	0	13	240	474	531
79	c	39747237	30473743	0	8	120	291	358
61B	c	39749062	30476333	0	11	180	1304	1366
18	c	39748798	30488982	0	11	120	1203	1288
35	c	39752418	30485774	0	14	120	649	729
22A	c	39750725	30489306	0	20	240	1446	1524
43A	c	39751072	30479930	0	10	180	969	1051
121	c	39749195	30474898	0	8	100	586	634
65	c	39748201	30476327	0	8	120	382	433
67	c	39748182	30474837	0	20	120	372	450
22C	c	39749469	30489109	0	7	180	445	506
32	c	39752539	30488116	0	19	180	1138	1224
116	c	39753847	30488222	0	15	100	1407	1483
47	c	39751337	30485070	0	15	180	503	558
45	c	39750728	30486316	0	13	180	684	735
28	c	39753087	30485595	0	14	240	407	479
42C	c	39751074	30480695	0	5	240	1143	1227
7	c	39751035	30489245	0	5	120	1256	1304
44	c	39751059	30477202	0	7	120	468	548
21	c	39749471	30489002	0	20	180	186	255
22E	c	39749475	30489244	0	16	180	853	929
37A	c	39751335	30484563	0	18	180	861	905
10	c	39750316	30491958	0	19	120	1392	1471
70	c	39747980	30476323	0	8	120	296	350
14	c	39750497	30491334	0	17	120	829	887
69	c	39747988	30474900	0	17	180	509	579
154	c	39750448	30478030	0	19	240	1308	1394
114	c	39753050	30492420	0	7	120	785	867
72	c	39747793	30474899	0	20	180	849	898
117	c	39749351	30491168	0	20	120	693	746
cs1	cs	39744075	30469333	0	0	0	0	5000
cs2	cs	39748305	30477105	0	0	0	0	5000
cs3	cs	39746605	30474623	0	0	0	0	5000
cs4	cs	39753933	30484572	0	0	0	0	5000
cs5	cs	39751670	30480422	0	0	0	0	5000
cs6	cs	39751182	30487697	0	0	0	0	5000
cs7	cs	39752908	30489350	0	0	0	0	5000
cs8	cs	39750889	30492715	0	0	0	0	5000
cs9	cs	39750132	30474637	0	0	0	0	5000
cs10	cs	39749569	30482477	0	0	0	0	5000

V Average velocity of the EV /12.5 m/s (45 km/h)/
C Vehicle load capacity /350 kg/
Q Vehicle battery capacity /1 kWH (3000 kWsn)/
h(r) Energy consumption rate /1.0/
g Battery recharging rate /0.18/
