instance,bike_id,event,from_id,to_id,node_type,lat,lon,depart_time_min,arrive_time_min,soc_before_kwh,soc_after_kwh,dist_km,travel_time_min,wait_time_min,service_time_min,charge_time_min,charge_added_kwh,late,feasible_so_far,current_load,capacity
ESOGU_RC60_TW2.txt,0,start,48,48,d,39750124.0,30485116.0,0.0,0.0,0.36,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0,1,128.0,350.0
ESOGU_RC60_TW2.txt,0,charge,48,CS6,cs,39751182.0,30487697.0,0.0,1.0835833333333331,0.36,0.6,0.39009,1.0835833333333331,0.0,0.0,30.204324,0.24,0,1,128.0,350.0
ESOGU_RC60_TW2.txt,0,travel,CS6,51,c,39749598.0,30481872.0,31.287907333333333,33.061157333333334,0.6,0.5808489,0.63837,1.77325,0.0,0.0,0.0,0.0,0,1,128.0,350.0
ESOGU_RC60_TW2.txt,0,service,51,51,c,39749598.0,30481872.0,146.0,146.0,0.5808489,0.5808489,0.0,0.0,112.93884266666666,2.0,0.0,0.0,0,1,134.0,350.0
ESOGU_RC60_TW2.txt,0,travel,51,41,c,39751122.0,30481994.0,148.0,149.4669722222222,0.5808489,0.5650056,0.52811,1.4669722222222221,0.0,0.0,0.0,0.0,0,1,134.0,350.0
ESOGU_RC60_TW2.txt,0,service,41,41,c,39751122.0,30481994.0,430.0,430.0,0.5650056,0.5650056,0.0,0.0,280.53302777777776,3.0,0.0,0.0,0,1,148.0,350.0
ESOGU_RC60_TW2.txt,0,travel,41,30,c,39753104.0,30484268.0,433.0,434.24861111111113,0.5650056,0.5515206,0.4495,1.2486111111111111,0.0,0.0,0.0,0.0,0,1,148.0,350.0
ESOGU_RC60_TW2.txt,0,service,30,30,c,39753104.0,30484268.0,434.24861111111113,434.24861111111113,0.5515206,0.5515206,0.0,0.0,0.0,2.0,0.0,0.0,0,1,153.0,350.0
ESOGU_RC60_TW2.txt,0,travel,30,121,c,39749195.0,30474898.0,436.24861111111113,439.7358055555556,0.5515206,0.5138589,1.25539,3.4871944444444445,0.0,0.0,0.0,0.0,0,1,153.0,350.0
ESOGU_RC60_TW2.txt,0,service,121,121,c,39749195.0,30474898.0,439.7358055555556,439.7358055555556,0.5138589,0.5138589,0.0,0.0,0.0,1.6666666666666667,0.0,0.0,0,1,161.0,350.0
ESOGU_RC60_TW2.txt,0,travel,121,4,c,39751816.0,30492367.0,441.4024722222223,447.27436111111115,0.5138589,0.4504425,2.11388,5.871888888888888,0.0,0.0,0.0,0.0,0,1,161.0,350.0
ESOGU_RC60_TW2.txt,0,service,4,4,c,39751816.0,30492367.0,447.27436111111115,447.27436111111115,0.4504425,0.4504425,0.0,0.0,0.0,2.0,0.0,0.0,0,1,176.0,350.0
ESOGU_RC60_TW2.txt,0,travel,4,53,c,39750733.0,30480165.0,449.27436111111115,453.1672777777778,0.4504425,0.408399,1.40145,3.8929166666666672,0.0,0.0,0.0,0.0,0,1,176.0,350.0
ESOGU_RC60_TW2.txt,0,service,53,53,c,39750733.0,30480165.0,453.1672777777778,453.1672777777778,0.408399,0.408399,0.0,0.0,0.0,2.0,0.0,0.0,0,1,162.0,350.0
ESOGU_RC60_TW2.txt,0,travel,53,56,c,39749427.0,30476711.0,455.1672777777778,456.8920555555556,0.408399,0.3897714,0.6209199999999999,1.7247777777777775,0.0,0.0,0.0,0.0,0,1,162.0,350.0
ESOGU_RC60_TW2.txt,0,service,56,56,c,39749427.0,30476711.0,642.0,642.0,0.3897714,0.3897714,0.0,0.0,185.1079444444444,3.0,0.0,0.0,0,1,179.0,350.0
ESOGU_RC60_TW2.txt,0,travel,56,61A_1,c,39749131.0,30476333.0,645.0,645.2643055555556,0.3897714,0.3869169,0.09515000000000001,0.26430555555555557,0.0,0.0,0.0,0.0,0,1,179.0,350.0
ESOGU_RC60_TW2.txt,0,service,61A_1,61A_1,c,39749131.0,30476333.0,645.2643055555556,645.2643055555556,0.3869169,0.3869169,0.0,0.0,0.0,3.0,0.0,0.0,0,1,189.0,350.0
ESOGU_RC60_TW2.txt,0,travel,61A_1,33,c,39751610.0,30487475.0,648.2643055555556,651.8025555555555,0.3869169,0.3487038,1.27377,3.53825,0.0,0.0,0.0,0.0,0,1,189.0,350.0
ESOGU_RC60_TW2.txt,0,service,33,33,c,39751610.0,30487475.0,732.0,732.0,0.3487038,0.3487038,0.0,0.0,80.1974444444445,3.0,0.0,0.0,0,1,203.0,350.0
ESOGU_RC60_TW2.txt,0,travel,33,81,c,39747091.0,30474708.0,735.0,738.8370277777777,0.3487038,0.30726390000000003,1.38133,3.8370277777777777,0.0,0.0,0.0,0.0,0,1,203.0,350.0
ESOGU_RC60_TW2.txt,0,service,81,81,c,39747091.0,30474708.0,738.8370277777777,738.8370277777777,0.30726390000000003,0.30726390000000003,0.0,0.0,0.0,4.0,0.0,0.0,0,1,191.0,350.0
ESOGU_RC60_TW2.txt,0,travel,81,73,c,39747617.0,30474902.0,742.8370277777777,743.0368055555555,0.30726390000000003,0.30510630000000005,0.07192,0.19977777777777778,0.0,0.0,0.0,0.0,0,1,191.0,350.0
ESOGU_RC60_TW2.txt,0,service,73,73,c,39747617.0,30474902.0,743.0368055555555,743.0368055555555,0.30510630000000005,0.30510630000000005,0.0,0.0,0.0,3.0,0.0,0.0,0,1,172.0,350.0
ESOGU_RC60_TW2.txt,0,travel,73,43C,c,39752207.0,30479961.0,746.0368055555555,748.4786388888888,0.30510630000000005,0.27873450000000005,0.87906,2.4418333333333333,0.0,0.0,0.0,0.0,0,1,172.0,350.0
ESOGU_RC60_TW2.txt,0,service,43C,43C,c,39752207.0,30479961.0,748.4786388888888,748.4786388888888,0.27873450000000005,0.27873450000000005,0.0,0.0,0.0,2.0,0.0,0.0,0,1,180.0,350.0
ESOGU_RC60_TW2.txt,0,travel,43C,38,c,39752887.0,30483711.0,750.4786388888888,751.4106388888888,0.27873450000000005,0.26866890000000004,0.33552,0.9319999999999998,0.0,0.0,0.0,0.0,0,1,180.0,350.0
ESOGU_RC60_TW2.txt,0,service,38,38,c,39752887.0,30483711.0,751.4106388888888,751.4106388888888,0.26866890000000004,0.26866890000000004,0.0,0.0,0.0,2.0,0.0,0.0,0,1,198.0,350.0
