instance,bike_id,event,from_id,to_id,node_type,lat,lon,depart_time_min,arrive_time_min,soc_before_kwh,soc_after_kwh,dist_km,travel_time_min,wait_time_min,service_time_min,charge_time_min,charge_added_kwh,late,feasible_so_far,current_load,capacity
ESOGU_R80_TW2.txt,0,start,48,48,d,39750124.0,30485116.0,0.0,0.0,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0,1,239.0,350.0
ESOGU_R80_TW2.txt,0,travel,48,8,c,39751388.0,30493135.0,0.0,2.6269444444444447,0.6,0.5716289999999999,0.9457000000000001,2.6269444444444447,0.0,0.0,0.0,0.0,0,1,239.0,350.0
ESOGU_R80_TW2.txt,0,service,8,8,c,39751388.0,30493135.0,642.0,642.0,0.5716289999999999,0.5716289999999999,0.0,0.0,639.3730555555555,2.0,0.0,0.0,0,1,231.0,350.0
ESOGU_R80_TW2.txt,0,travel,8,20,c,39749416.0,30489487.0,644.0,645.1932222222222,0.5716289999999999,0.5587422,0.42956,1.1932222222222222,0.0,0.0,0.0,0.0,0,1,231.0,350.0
ESOGU_R80_TW2.txt,0,service,20,20,c,39749416.0,30489487.0,645.1932222222222,645.1932222222222,0.5587422,0.5587422,0.0,0.0,0.0,3.0,0.0,0.0,0,1,212.0,350.0
ESOGU_R80_TW2.txt,0,travel,20,117,c,39749351.0,30491168.0,648.1932222222222,648.6811944444444,0.5587422,0.5534721,0.17567,0.4879722222222222,0.0,0.0,0.0,0.0,0,1,212.0,350.0
ESOGU_R80_TW2.txt,0,service,117,117,c,39749351.0,30491168.0,648.6811944444444,648.6811944444444,0.5534721,0.5534721,0.0,0.0,0.0,2.0,0.0,0.0,0,1,192.0,350.0
ESOGU_R80_TW2.txt,0,travel,117,42B,c,39752379.0,30481190.0,650.6811944444444,654.2828333333333,0.5534721,0.5145744,1.29659,3.601638888888888,0.0,0.0,0.0,0.0,0,1,192.0,350.0
ESOGU_R80_TW2.txt,0,service,42B,42B,c,39752379.0,30481190.0,654.2828333333333,654.2828333333333,0.5145744,0.5145744,0.0,0.0,0.0,2.0,0.0,0.0,0,1,181.0,350.0
ESOGU_R80_TW2.txt,0,travel,42B,67,c,39748182.0,30474837.0,656.2828333333333,659.1904722222222,0.5145744,0.4831719,1.04675,2.907638888888889,0.0,0.0,0.0,0.0,0,1,181.0,350.0
ESOGU_R80_TW2.txt,0,service,67,67,c,39748182.0,30474837.0,659.1904722222222,659.1904722222222,0.4831719,0.4831719,0.0,0.0,0.0,2.0,0.0,0.0,0,1,201.0,350.0
ESOGU_R80_TW2.txt,0,travel,67,70,c,39747980.0,30476323.0,661.1904722222222,662.1600555555556,0.4831719,0.47270039999999997,0.34905,0.9695833333333332,0.0,0.0,0.0,0.0,0,1,201.0,350.0
ESOGU_R80_TW2.txt,0,service,70,70,c,39747980.0,30476323.0,662.1600555555556,662.1600555555556,0.47270039999999997,0.47270039999999997,0.0,0.0,0.0,2.0,0.0,0.0,0,1,193.0,350.0
ESOGU_R80_TW2.txt,0,travel,70,16,c,39749308.0,30491449.0,664.1600555555556,668.5227777777778,0.47270039999999997,0.425583,1.5705799999999999,4.362722222222221,0.0,0.0,0.0,0.0,0,1,193.0,350.0
ESOGU_R80_TW2.txt,0,service,16,16,c,39749308.0,30491449.0,668.5227777777778,668.5227777777778,0.425583,0.425583,0.0,0.0,0.0,2.0,0.0,0.0,0,1,180.0,350.0
ESOGU_R80_TW2.txt,0,travel,16,113,c,39753067.0,30493342.0,670.5227777777778,671.870638888889,0.425583,0.4110261,0.48523,1.347861111111111,0.0,0.0,0.0,0.0,0,1,180.0,350.0
ESOGU_R80_TW2.txt,0,service,113,113,c,39753067.0,30493342.0,709.0,709.0,0.4110261,0.4110261,0.0,0.0,37.12936111111105,1.6666666666666667,0.0,0.0,0,1,187.0,350.0
ESOGU_R80_TW2.txt,0,travel,113,83,c,39746378.0,30476496.0,710.6666666666666,716.3410833333332,0.4110261,0.3497424,2.04279,5.674416666666667,0.0,0.0,0.0,0.0,0,1,187.0,350.0
ESOGU_R80_TW2.txt,0,service,83,83,c,39746378.0,30476496.0,716.3410833333332,716.3410833333332,0.3497424,0.3497424,0.0,0.0,0.0,2.0,0.0,0.0,0,1,198.0,350.0
ESOGU_R80_TW2.txt,0,travel,83,34,c,39752970.0,30487338.0,718.3410833333332,722.5314166666666,0.3497424,0.3044868,1.50852,4.190333333333333,0.0,0.0,0.0,0.0,0,1,198.0,350.0
