instance,bike_id,event,from_id,to_id,node_type,lat,lon,depart_time_min,arrive_time_min,soc_before_kwh,soc_after_kwh,dist_km,travel_time_min,wait_time_min,service_time_min,charge_time_min,charge_added_kwh,late,feasible_so_far,current_load,capacity
ESOGU_R60_TW2.txt,0,start,48,48,d,39750124.0,30485116.0,0.0,0.0,0.36,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0,1,120.0,350.0
ESOGU_R60_TW2.txt,0,charge,48,CS6,cs,39751182.0,30487697.0,0.0,1.0835833333333331,0.36,0.6,0.39009,1.0835833333333331,0.0,0.0,30.204324,0.24,0,1,120.0,350.0
ESOGU_R60_TW2.txt,0,travel,CS6,61A_2,c,39749131.0,30476333.0,31.287907333333333,34.66976844444444,0.6,0.5634759,1.21747,3.381861111111111,0.0,0.0,0.0,0.0,0,1,120.0,350.0
ESOGU_R60_TW2.txt,0,service,61A_2,61A_2,c,39749131.0,30476333.0,709.0,709.0,0.5634759,0.5634759,0.0,0.0,674.3302315555555,4.0,0.0,0.0,0,1,109.0,350.0
ESOGU_R60_TW2.txt,0,travel,61A_2,66,c,39748210.0,30474900.0,713.0,714.2608055555555,0.5634759,0.5498592,0.45388999999999996,1.2608055555555553,0.0,0.0,0.0,0.0,0,1,109.0,350.0
ESOGU_R60_TW2.txt,0,service,66,66,c,39748210.0,30474900.0,714.2608055555555,714.2608055555555,0.5498592,0.5498592,0.0,0.0,0.0,3.0,0.0,0.0,0,1,126.0,350.0
ESOGU_R60_TW2.txt,0,travel,66,12,c,39751132.0,30491299.0,717.2608055555555,722.6518333333333,0.5498592,0.4916361,1.9407699999999999,5.3910277777777775,0.0,0.0,0.0,0.0,0,1,126.0,350.0
ESOGU_R60_TW2.txt,0,service,12,12,c,39751132.0,30491299.0,722.6518333333333,722.6518333333333,0.4916361,0.4916361,0.0,0.0,0.0,2.0,0.0,0.0,0,1,137.0,350.0
ESOGU_R60_TW2.txt,0,travel,12,30,c,39753104.0,30484268.0,724.6518333333333,728.0023333333334,0.4916361,0.45545070000000004,1.20618,3.3505,0.0,0.0,0.0,0.0,0,1,137.0,350.0
ESOGU_R60_TW2.txt,0,service,30,30,c,39753104.0,30484268.0,728.0023333333334,728.0023333333334,0.45545070000000004,0.45545070000000004,0.0,0.0,0.0,2.0,0.0,0.0,0,1,132.0,350.0
ESOGU_R60_TW2.txt,0,travel,30,59,c,39750375.0,30474471.0,730.0023333333334,733.1722777777778,0.45545070000000004,0.42121530000000007,1.14118,3.1699444444444445,0.0,0.0,0.0,0.0,0,1,132.0,350.0
ESOGU_R60_TW2.txt,0,service,59,59,c,39750375.0,30474471.0,733.1722777777778,733.1722777777778,0.42121530000000007,0.42121530000000007,0.0,0.0,0.0,2.0,0.0,0.0,0,1,127.0,350.0
ESOGU_R60_TW2.txt,0,travel,59,7,c,39751035.0,30489245.0,735.1722777777778,739.4096388888889,0.42121530000000007,0.37545180000000006,1.52545,4.2373611111111105,0.0,0.0,0.0,0.0,0,1,127.0,350.0
ESOGU_R60_TW2.txt,0,service,7,7,c,39751035.0,30489245.0,739.4096388888889,739.4096388888889,0.37545180000000006,0.37545180000000006,0.0,0.0,0.0,2.0,0.0,0.0,0,1,132.0,350.0
ESOGU_R60_TW2.txt,0,travel,7,6,c,39751267.0,30489180.0,741.4096388888889,741.6989722222223,0.37545180000000006,0.3723270000000001,0.10416,0.2893333333333333,0.0,0.0,0.0,0.0,0,1,132.0,350.0
ESOGU_R60_TW2.txt,0,service,6,6,c,39751267.0,30489180.0,840.0,840.0,0.3723270000000001,0.3723270000000001,0.0,0.0,98.30102777777768,3.0,0.0,0.0,0,1,117.0,350.0
ESOGU_R60_TW2.txt,0,travel,6,1,c,39752498.0,30490950.0,843.0,844.7318611111111,0.3723270000000001,0.3536229000000001,0.6234700000000001,1.731861111111111,0.0,0.0,0.0,0.0,0,1,117.0,350.0
ESOGU_R60_TW2.txt,0,service,1,1,c,39752498.0,30490950.0,844.7318611111111,844.7318611111111,0.3536229000000001,0.3536229000000001,0.0,0.0,0.0,2.0,0.0,0.0,0,1,127.0,350.0
ESOGU_R60_TW2.txt,0,travel,1,21,c,39749471.0,30489002.0,846.7318611111111,849.4940277777778,0.3536229000000001,0.32379150000000007,0.99438,2.7621666666666664,0.0,0.0,0.0,0.0,0,1,127.0,350.0
ESOGU_R60_TW2.txt,0,service,21,21,c,39749471.0,30489002.0,849.4940277777778,849.4940277777778,0.32379150000000007,0.32379150000000007,0.0,0.0,0.0,3.0,0.0,0.0,0,1,147.0,350.0
ESOGU_R60_TW2.txt,0,travel,21,38,c,39752887.0,30483711.0,852.4940277777778,854.75025,0.32379150000000007,0.2994243000000001,0.81224,2.256222222222222,0.0,0.0,0.0,0.0,0,1,147.0,350.0
ESOGU_R60_TW2.txt,0,service,38,38,c,39752887.0,30483711.0,854.75025,854.75025,0.2994243000000001,0.2994243000000001,0.0,0.0,0.0,2.0,0.0,0.0,0,1,129.0,350.0
ESOGU_R60_TW2.txt,0,travel,38,14,c,39750497.0,30491334.0,856.75025,859.8948333333334,0.2994243000000001,0.2654628000000001,1.13205,3.1445833333333333,0.0,0.0,0.0,0.0,0,1,129.0,350.0
ESOGU_R60_TW2.txt,0,service,14,14,c,39750497.0,30491334.0,859.8948333333334,859.8948333333334,0.2654628000000001,0.2654628000000001,0.0,0.0,0.0,2.0,0.0,0.0,0,1,112.0,350.0
ESOGU_R60_TW2.txt,0,travel,14,52,c,39748937.0,30480167.0,861.8948333333334,865.1693333333334,0.2654628000000001,0.2300982000000001,1.17882,3.2744999999999997,0.0,0.0,0.0,0.0,0,1,112.0,350.0
ESOGU_R60_TW2.txt,0,service,52,52,c,39748937.0,30480167.0,865.1693333333334,865.1693333333334,0.2300982000000001,0.2300982000000001,0.0,0.0,0.0,2.0,0.0,0.0,0,1,128.0,350.0
ESOGU_R60_TW2.txt,0,travel,52,86,c,39746245.0,30476286.0,867.1693333333334,868.69825,0.2300982000000001,0.2135859000000001,0.55041,1.5289166666666663,0.0,0.0,0.0,0.0,0,1,128.0,350.0
ESOGU_R60_TW2.txt,0,service,86,86,c,39746245.0,30476286.0,868.69825,868.69825,0.2135859000000001,0.2135859000000001,0.0,0.0,0.0,2.0,0.0,0.0,0,1,145.0,350.0
ESOGU_R60_TW2.txt,0,travel,86,71,c,39747743.0,30476326.0,870.69825,871.28075,0.2135859000000001,0.20729490000000012,0.2097,0.5825,0.0,0.0,0.0,0.0,0,1,145.0,350.0
ESOGU_R60_TW2.txt,0,service,71,71,c,39747743.0,30476326.0,871.28075,871.28075,0.20729490000000012,0.20729490000000012,0.0,0.0,0.0,2.0,0.0,0.0,0,1,162.0,350.0
ESOGU_R60_TW2.txt,0,travel,71,75,c,39747236.0,30473853.0,873.28075,874.2637222222222,0.20729490000000012,0.19667880000000013,0.35387,0.9829722222222222,0.0,0.0,0.0,0.0,0,1,162.0,350.0
ESOGU_R60_TW2.txt,0,service,75,75,c,39747236.0,30473853.0,874.2637222222222,874.2637222222222,0.19667880000000013,0.19667880000000013,0.0,0.0,0.0,2.0,0.0,0.0,0,1,151.0,350.0
ESOGU_R60_TW2.txt,0,travel,75,77,c,39747091.0,30474708.0,876.2637222222222,876.4586944444444,0.19667880000000013,0.19457310000000014,0.07019,0.1949722222222222,0.0,0.0,0.0,0.0,0,1,151.0,350.0
ESOGU_R60_TW2.txt,0,service,77,77,c,39747091.0,30474708.0,876.4586944444444,876.4586944444444,0.19457310000000014,0.19457310000000014,0.0,0.0,0.0,2.0,0.0,0.0,0,1,133.0,350.0
ESOGU_R60_TW2.txt,0,travel,77,62,c,39748424.0,30474837.0,878.4586944444444,879.4783888888888,0.19457310000000014,0.18356040000000015,0.36708999999999997,1.0196944444444445,0.0,0.0,0.0,0.0,0,1,133.0,350.0
ESOGU_R60_TW2.txt,0,service,62,62,c,39748424.0,30474837.0,879.4783888888888,879.4783888888888,0.18356040000000015,0.18356040000000015,0.0,0.0,0.0,2.0,0.0,0.0,0,1,144.0,350.0
ESOGU_R60_TW2.txt,0,travel,62,72,c,39747793.0,30474899.0,881.4783888888888,881.8123055555556,0.18356040000000015,0.17995410000000014,0.12021,0.33391666666666664,0.0,0.0,0.0,0.0,0,1,144.0,350.0
ESOGU_R60_TW2.txt,0,service,72,72,c,39747793.0,30474899.0,881.8123055555556,881.8123055555556,0.17995410000000014,0.17995410000000014,0.0,0.0,0.0,3.0,0.0,0.0,0,1,124.0,350.0
ESOGU_R60_TW2.txt,0,travel,72,48,d,39750124.0,30485116.0,884.8123055555556,888.3260555555555,0.17995410000000014,0.14200560000000015,1.26495,3.51375,0.0,0.0,0.0,0.0,0,1,124.0,350.0
ESOGU_R60_TW2.txt,1,start,48,48,d,39750124.0,30485116.0,0.0,0.0,0.36,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0,1,115.0,350.0
ESOGU_R60_TW2.txt,1,charge,48,CS6,cs,39751182.0,30487697.0,0.0,1.0835833333333331,0.36,0.6,0.39009,1.0835833333333331,0.0,0.0,30.204324,0.24,0,1,115.0,350.0
ESOGU_R60_TW2.txt,1,travel,CS6,33,c,39751610.0,30487475.0,31.287907333333333,32.16821288888889,0.6,0.5904927,0.31691,0.8803055555555556,0.0,0.0,0.0,0.0,0,1,115.0,350.0
