instance,bike_id,event,from_id,to_id,node_type,lat,lon,depart_time_min,arrive_time_min,soc_before_kwh,soc_after_kwh,dist_km,travel_time_min,wait_time_min,service_time_min,charge_time_min,charge_added_kwh,late,feasible_so_far,current_load,capacity
ESOGU_RC100_TW2.txt,0,start,48,48,d,39750124.0,30485116.0,0.0,0.0,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0,1,285.0,350.0
ESOGU_RC100_TW2.txt,0,travel,48,13,c,39750779.0,30491320.0,0.0,2.262583333333333,0.6,0.5755641,0.81453,2.262583333333333,0.0,0.0,0.0,0.0,0,1,285.0,350.0
ESOGU_RC100_TW2.txt,0,service,13,13,c,39750779.0,30491320.0,430.0,430.0,0.5755641,0.5755641,0.0,0.0,427.73741666666666,2.0,0.0,0.0,0,1,297.0,350.0
ESOGU_RC100_TW2.txt,0,travel,13,11,c,39751078.0,30491364.0,432.0,432.1913333333333,0.5755641,0.5734977,0.06888,0.19133333333333333,0.0,0.0,0.0,0.0,0,1,297.0,350.0
ESOGU_RC100_TW2.txt,0,service,11,11,c,39751078.0,30491364.0,769.0,769.0,0.5734977,0.5734977,0.0,0.0,336.8086666666667,2.0,0.0,0.0,0,1,277.0,350.0
ESOGU_RC100_TW2.txt,0,travel,11,19,c,39748356.0,30488971.0,771.0,772.9916388888889,0.5734977,0.551988,0.71699,1.9916388888888887,0.0,0.0,0.0,0.0,0,1,277.0,350.0
ESOGU_RC100_TW2.txt,0,service,19,19,c,39748356.0,30488971.0,827.0,827.0,0.551988,0.551988,0.0,0.0,54.00836111111107,2.0,0.0,0.0,0,1,261.0,350.0
ESOGU_RC100_TW2.txt,0,travel,19,36,c,39751436.0,30485759.0,829.0,830.6850833333333,0.551988,0.5337891,0.60663,1.685083333333333,0.0,0.0,0.0,0.0,0,1,261.0,350.0
ESOGU_RC100_TW2.txt,0,service,36,36,c,39751436.0,30485759.0,830.6850833333333,830.6850833333333,0.5337891,0.5337891,0.0,0.0,0.0,3.0,0.0,0.0,0,1,246.0,350.0
ESOGU_RC100_TW2.txt,0,travel,36,71,c,39747743.0,30476326.0,833.6850833333333,836.9598888888888,0.5337891,0.4984212,1.17893,3.2748055555555555,0.0,0.0,0.0,0.0,0,1,246.0,350.0
ESOGU_RC100_TW2.txt,0,service,71,71,c,39747743.0,30476326.0,854.0,854.0,0.4984212,0.4984212,0.0,0.0,17.040111111111173,2.0,0.0,0.0,0,1,229.0,350.0
ESOGU_RC100_TW2.txt,0,travel,71,68,c,39747973.0,30474841.0,856.0,856.8279166666666,0.4984212,0.4894797,0.29805000000000004,0.8279166666666667,0.0,0.0,0.0,0.0,0,1,229.0,350.0
