instance,bike_id,event,from_id,to_id,node_type,lat,lon,depart_time_min,arrive_time_min,soc_before_kwh,soc_after_kwh,dist_km,travel_time_min,wait_time_min,service_time_min,charge_time_min,charge_added_kwh,late,feasible_so_far,current_load,capacity
ESOGU_R100_TW1.txt,0,start,48,48,d,39750124.0,30485116.0,0.0,0.0,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0,1,126.0,350.0
ESOGU_R100_TW1.txt,0,travel,48,116,c,39753847.0,30488222.0,0.0,1.9559999999999997,0.6,0.5788751999999999,0.70416,1.9559999999999997,0.0,0.0,0.0,0.0,0,1,126.0,350.0
ESOGU_R100_TW1.txt,0,service,116,116,c,39753847.0,30488222.0,166.0,166.0,0.5788751999999999,0.5788751999999999,0.0,0.0,164.044,1.6666666666666667,0.0,0.0,0,1,141.0,350.0
ESOGU_R100_TW1.txt,0,travel,116,57,c,39749750.0,30476333.0,167.66666666666666,171.94069444444443,0.5788751999999999,0.5327156999999999,1.53865,4.2740277777777775,0.0,0.0,0.0,0.0,0,1,141.0,350.0
ESOGU_R100_TW1.txt,0,service,57,57,c,39749750.0,30476333.0,171.94069444444443,171.94069444444443,0.5327156999999999,0.5327156999999999,0.0,0.0,0.0,3.0,0.0,0.0,0,1,135.0,350.0
ESOGU_R100_TW1.txt,0,travel,57,8,c,39751388.0,30493135.0,174.94069444444443,180.23991666666666,0.5327156999999999,0.4754840999999999,1.90772,5.299222222222222,0.0,0.0,0.0,0.0,0,1,135.0,350.0
ESOGU_R100_TW1.txt,0,service,8,8,c,39751388.0,30493135.0,180.23991666666666,180.23991666666666,0.4754840999999999,0.4754840999999999,0.0,0.0,0.0,2.0,0.0,0.0,0,1,143.0,350.0
ESOGU_R100_TW1.txt,0,travel,8,122,c,39749195.0,30476336.0,182.23991666666666,187.52091666666666,0.4754840999999999,0.4184492999999999,1.9011600000000002,5.281000000000001,0.0,0.0,0.0,0.0,0,1,143.0,350.0
ESOGU_R100_TW1.txt,0,service,122,122,c,39749195.0,30476336.0,291.0,291.0,0.4184492999999999,0.4184492999999999,0.0,0.0,103.47908333333334,1.6666666666666667,0.0,0.0,0,1,152.0,350.0
ESOGU_R100_TW1.txt,0,travel,122,83,c,39746378.0,30476496.0,292.6666666666667,293.6726111111111,0.4184492999999999,0.4075850999999999,0.36213999999999996,1.0059444444444443,0.0,0.0,0.0,0.0,0,1,152.0,350.0
ESOGU_R100_TW1.txt,0,service,83,83,c,39746378.0,30476496.0,293.6726111111111,293.6726111111111,0.4075850999999999,0.4075850999999999,0.0,0.0,0.0,2.0,0.0,0.0,1,1,141.0,350.0
ESOGU_R100_TW1.txt,0,travel,83,63,c,39748436.0,30474896.0,295.6726111111111,296.6541388888889,0.4075850999999999,0.3969845999999999,0.35335,0.9815277777777777,0.0,0.0,0.0,0.0,0,1,141.0,350.0
ESOGU_R100_TW1.txt,0,service,63,63,c,39748436.0,30474896.0,334.0,334.0,0.3969845999999999,0.3969845999999999,0.0,0.0,37.345861111111105,3.0,0.0,0.0,0,1,123.0,350.0
ESOGU_R100_TW1.txt,0,travel,63,79,c,39747237.0,30473743.0,337.0,337.9533611111111,0.3969845999999999,0.38668829999999993,0.34320999999999996,0.9533611111111109,0.0,0.0,0.0,0.0,0,1,123.0,350.0
ESOGU_R100_TW1.txt,0,service,79,79,c,39747237.0,30473743.0,337.9533611111111,337.9533611111111,0.38668829999999993,0.38668829999999993,0.0,0.0,0.0,2.0,0.0,0.0,1,1,115.0,350.0
ESOGU_R100_TW1.txt,0,travel,79,7,c,39751035.0,30489245.0,339.9533611111111,344.70444444444445,0.38668829999999993,0.3353765999999999,1.71039,4.751083333333334,0.0,0.0,0.0,0.0,0,1,115.0,350.0
